path,label,scene,label_name,split
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.25453216209132_37.761445222932615.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.25608989635506_37.758940418205846.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.32510189635633_37.776471715986446.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.3337164819838_37.75794473575414.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.33618369955444_37.760067727993935.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.45899373636823_37.84481477608687.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181710_0e20__-122.48178591240826_37.798788328489415.png,0,20170919_181710_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181711_0e20__-122.25657988432094_37.73039000950052.png,0,20170919_181711_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181711_0e20__-122.32823501177374_37.73514644586285.png,0,20170919_181711_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181711_0e20__-122.3355680631205_37.756549142641184.png,0,20170919_181711_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181711_0e20__-122.33902437258699_37.73937151600655.png,0,20170919_181711_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181711_0e20__-122.344298976041_37.759004546219245.png,0,20170919_181711_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170919_181711_0e20__-122.34719569387886_37.69674864065386.png,0,20170919_181711_0e20,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181406_1031__-122.33848135318848_37.765948183770156.png,0,20170921_181406_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181406_1031__-122.33962892623596_37.747973442012324.png,0,20170921_181406_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181406_1031__-122.34971646048909_37.76652446449709.png,0,20170921_181406_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181406_1031__-122.35125167363569_37.78183717180898.png,0,20170921_181406_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181406_1031__-122.37476683697302_37.801108091564785.png,0,20170921_181406_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181407_1031__-122.32620629230894_37.703525670676385.png,0,20170921_181407_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181407_1031__-122.33825043391892_37.738339674565744.png,0,20170921_181407_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181407_1031__-122.34009515568162_37.68007971541797.png,0,20170921_181407_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170921_181407_1031__-122.3846119184787_37.723394612914426.png,0,20170921_181407_1031,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181240_0f42__-122.33686293864658_37.767912957703956.png,0,20170923_181240_0f42,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181240_0f42__-122.35084878472682_37.781158971093056.png,0,20170923_181240_0f42,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181240_0f42__-122.38115587480166_37.84402587496168.png,0,20170923_181240_0f42,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181241_0f42__-122.31366169864049_37.70945609858947.png,0,20170923_181241_0f42,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181241_0f42__-122.33313341642474_37.74701752958958.png,0,20170923_181241_0f42,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181241_0f42__-122.34711461247625_37.76802428058298.png,0,20170923_181241_0f42,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181242_0f42__-122.49273081913304_37.72304415092758.png,0,20170923_181242_0f42,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181242_0f42__-122.49614045630666_37.67195350066371.png,0,20170923_181242_0f42,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170923_181242_0f42__-122.49632340655462_37.69017917588321.png,0,20170923_181242_0f42,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170925_181359_103e__-122.33791687795384_37.7681351984238.png,0,20170925_181359_103e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170925_181359_103e__-122.3474878510559_37.76818858383492.png,0,20170925_181359_103e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170925_181400_103e__-122.19014583558025_37.69407110869256.png,0,20170925_181400_103e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170925_181400_103e__-122.19403725676703_37.718081694606134.png,0,20170925_181400_103e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170925_181400_103e__-122.35067379299348_37.74662875793345.png,0,20170925_181400_103e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171012_173246_0c82__-118.25502559039896_33.75289135546086.png,0,20171012_173246_0c82,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171016_181503_0f1b__-122.3794559470656_37.761979968227735.png,0,20171016_181503_0f1b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171016_181503_0f1b__-122.48364034931963_37.76734962220981.png,0,20171016_181503_0f1b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171018_175517_1005__-118.23268769451015_33.74459399219875.png,0,20171018_175517_1005,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.0699697569123_33.702280592947915.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.11946023345264_33.69940695668747.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.13725879609184_33.72359475151644.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.1401725415179_33.72356788314777.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.1430862830764_33.7235409460562.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.16906673637135_33.72924999407931.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.18000423262538_33.73818256367862.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.18357755468108_33.70124430207534.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171020_175308_0f52__-118.23920253102838_33.720178823182145.png,0,20171020_175308_0f52,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.04434219702051_37.70693175731848.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.07241952267307_37.734249164791585.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.10370601329699_37.73722216620546.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.11289798802032_37.73729170506815.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.14640653910696_37.75457377224822.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.14974968530616_37.7302627198732.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181323_1003__-122.25659302360617_37.76992151254695.png,0,20171021_181323_1003,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_181324_1003__-122.0460769493874_37.621961329952065.png,0,20171021_181324_1003,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_184820_0f47__-118.06528995712748_33.734869634953995.png,0,20171021_184820_0f47,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_184820_0f47__-118.06532005309481_33.7373044256172.png,0,20171021_184820_0f47,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_184820_0f47__-118.07998295850734_33.744482168691064.png,0,20171021_184820_0f47,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_184820_0f47__-118.28064080016263_33.71334391959312.png,0,20171021_184820_0f47,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_190200_104d__-122.25496396173061_37.7727232983383.png,0,20171021_190200_104d,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171021_190200_104d__-122.50359243587847_37.72779529591287.png,0,20171021_190200_104d,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175437_1001__-118.04458858907601_33.72349350576334.png,0,20171022_175437_1001,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.16431999812811_33.72783383138906.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.21671629205547_33.737366277333734.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.21704970914001_33.70822408902945.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.21932256740321_33.72473266649466.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.22081043676913_33.731481861405314.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.2275275811905_33.7211070939176.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_175534_100e__-118.25337666641448_33.710782792421654.png,0,20171022_175534_100e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_181146_103e__-122.18515874811526_37.78277944565647.png,0,20171022_181146_103e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_181146_103e__-122.22830975163686_37.761168271829455.png,0,20171022_181146_103e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171022_181148_103e__-122.2340357095086_37.72773101746281.png,0,20171022_181148_103e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175304_1039__-118.14217716084855_33.73312713873628.png,0,20171023_175304_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175304_1039__-118.1598481236832_33.7348022015091.png,0,20171023_175304_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175304_1039__-118.16834018603161_33.73537147358312.png,0,20171023_175304_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175304_1039__-118.21206107676302_33.72872722067327.png,0,20171023_175304_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175304_1039__-118.22159323440394_33.731879952583874.png,0,20171023_175304_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.10941725123905_33.67861020299697.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.1167774098352_33.654653252977276.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.11748437360681_33.68930586134806.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.12784300556406_33.70428196206071.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.13443620325786_33.67884300108188.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.13714196052298_33.697540927764976.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.19528360412191_33.71206211664979.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.20981145835196_33.72993972991807.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.22174016605229_33.730823331744254.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_175305_1039__-118.22791567170337_33.72107617998688.png,0,20171023_175305_1039,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_181357_1044__-122.31302965651587_37.80730772351364.png,0,20171023_181357_1044,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_181359_1044__-122.33186431507528_37.71772660000652.png,0,20171023_181359_1044,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_181359_1044__-122.34348699227789_37.7275531650489.png,0,20171023_181359_1044,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_184815_0f21__-118.19511125994666_33.71130622344423.png,0,20171023_184815_0f21,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_184815_0f21__-118.21662601681271_33.72638260030187.png,0,20171023_184815_0f21,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_184815_0f21__-118.21819694028078_33.73672939885112.png,0,20171023_184815_0f21,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_184815_0f21__-118.22648351353926_33.72282196977187.png,0,20171023_184815_0f21,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190146_0f2e__-122.2100803812871_37.73949724802415.png,0,20171023_190146_0f2e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190146_0f2e__-122.24074702903093_37.73726523972584.png,0,20171023_190146_0f2e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190146_0f2e__-122.39715756726541_37.72113402919728.png,0,20171023_190146_0f2e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190146_0f2e__-122.44655433526542_37.67027109039214.png,0,20171023_190146_0f2e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190147_0f2e__-122.29650217005025_37.79279833544717.png,0,20171023_190147_0f2e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190147_0f2e__-122.44931218477075_37.74813135712905.png,0,20171023_190147_0f2e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.22026464025058_37.87202895511861.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.2272509279589_37.81053467091174.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.23278044314661_37.868974694029085.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.2420887564654_37.85930103879338.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.2544143637317_37.854512750714676.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.2635728102283_37.85943736992828.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171023_190148_0f2e__-122.36529460833816_37.80892584097703.png,0,20171023_190148_0f2e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175647_0e26__-118.14332763284955_33.73441517168705.png,0,20171025_175647_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175647_0e26__-118.22710124227616_33.7275505576717.png,0,20171025_175647_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.11583124705163_33.65403950297157.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.13223763749383_33.70121148367476.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.1423107362407_33.68453340042313.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.15263703778862_33.69923712862176.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.21988463908295_33.7232661125435.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.2274157306845_33.72917076529726.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171025_175648_0e26__-118.22869030994092_33.72090614149844.png,0,20171025_175648_0e26,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171026_184638_1043__-118.14589477417863_33.708282436048435.png,0,20171026_184638_1043,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171026_184638_1043__-118.15305164690815_33.69877330797616.png,0,20171026_184638_1043,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171107_181615_0f22__-122.32649601075819_37.727916985995165.png,0,20171107_181615_0f22,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171107_181615_0f22__-122.34886591638183_37.766411610582004.png,0,20171107_181615_0f22,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171107_181615_0f22__-122.35441956024499_37.75838443652622.png,0,20171107_181615_0f22,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171107_181615_0f22__-122.43676440664647_37.813128814958986.png,0,20171107_181615_0f22,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171107_181615_0f22__-122.44032738249221_37.74744008650234.png,0,20171107_181615_0f22,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171112_181257_1009__-122.12641479999563_37.78941568873169.png,0,20171112_181257_1009,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171112_181257_1009__-122.12999426872388_37.74563902141176.png,0,20171112_181257_1009,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171112_181257_1009__-122.13002275324727_37.74320571373822.png,0,20171112_181257_1009,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171112_181257_1009__-122.17856692887128_37.787357340772715.png,0,20171112_181257_1009,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171112_181257_1009__-122.31618626760455_37.82717275920883.png,0,20171112_181257_1009,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171112_181257_1009__-122.3319203101392_37.78345965949852.png,0,20171112_181257_1009,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171114_181404_1027__-122.02219931396797_37.7344381166152.png,0,20171114_181404_1027,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171114_181404_1027__-122.05599731835093_37.70837760974937.png,0,20171114_181404_1027,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171114_181404_1027__-122.09561318215539_37.74475831935595.png,0,20171114_181404_1027,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171114_181404_1027__-122.10457147525985_37.76429479602058.png,0,20171114_181404_1027,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20171114_181404_1027__-122.12642784531505_37.73038962214365.png,0,20171114_181404_1027,No-Ship,train
